HEKaverageedited,K562averageedited,K562MLH1dnaverageedited,HEKpercentile,K562percentile,K562MLH1dnpercentile
,,0.0,,,9.664501635981832
0.0,0.0,0.0,6.664750873159734,14.176775668073136,9.664501635981832
15.077072475305776,0.0,2.2082042806185544,53.07926964056766,14.176775668073136,44.684279923816966
4.786614843117548,0.0,2.0943525328061074,42.20787833237544,14.176775668073136,44.07383894125116
,,,,,
30.71343463214781,0.1205404550613895,9.931202314078332,61.42623458154649,33.3201476793249,60.7559701128095
54.11436134170177,1.636457021345212,13.256500763096914,71.76709845704939,60.13097749648383,64.47721834253063
61.26227860009685,3.1537316538069824,20.92067175663305,75.72836995446306,69.68618143459916,71.90018069053083
9.00891705532424,0.4246284501061572,3.599156834450952,48.08789071134887,43.020393811533054,49.47013722713288
,,,,,
41.52385220004162,2.355116330666964,18.55418833127462,66.07277067951722,65.49314345991561,69.74654490403867
57.7360389364629,2.149951286536862,28.78018565775092,73.57089172819312,64.14381153305204,78.63944913805734
77.90015209830663,68.49003929413631,71.98818603744566,90.94566514876874,99.40664556962025,99.21863554231577
6.295492353438755,7.420534780963617,6.171022048441404,44.64388346080729,81.59282700421942,55.13014601748303
,,,,,
,0.0,,,14.176775668073136,
88.82714955852316,74.77860839562967,75.45099506066965,99.70378885008179,99.67035864978902,99.52141426966841
81.32940019665683,83.79461151621265,80.2639423772411,95.02188425659843,99.96044303797468,99.82419299702104
0.0,0.0,0.0,6.664750873159734,14.176775668073136,9.664501635981832
0.116663384558649,0.0,,16.366771298465892,14.176775668073136,
3.5077439492274167,0.0,1.3527722553567485,39.29439851452319,14.176775668073136,39.75191678468526
7.821407680018145,0.0217864923747276,2.4680659378395835,46.80578274901631,28.71395921237693,45.700053718806465
5.631611929731836,0.1115038673724119,2.195270323251366,43.67124983421018,32.893811533052045,44.62567758949065
0.4747748079424686,0.1082251082251082,0.0,22.927627216057296,32.728990857946556,9.664501635981832
,0.7126387890673191,,,48.800105485232066,
70.7528053632696,2.018439239282912,27.37195454254291,82.94796410097706,63.18565400843882,77.36973189432047
9.39400566238758,0.0,0.9453684082849946,48.494628409744024,14.176775668073136,36.3236802265957
27.07290617603665,2.9967947399465533,9.460933437417909,59.852336531234805,68.89943741209564,60.1845973531279
7.317188983855652,0.6405335019343962,2.5253493932768167,46.191255139484504,47.64416315049226,45.92469600039068
3.998361539737848,0.3952569169960473,1.4841596678507385,40.54113798134312,42.4270393811533,40.69932118962738
72.23423044438142,1.9459244071476025,21.82897768238469,84.36712498342102,62.66701828410689,72.72061337109929
23.8451368157275,0.8970997107833786,8.379688156678322,58.251912109288654,51.889943741209564,58.5583825755726
8.823740189621294,0.338394307289246,2.810294512422172,47.87125867633406,40.945850914205344,47.008839185427554
75.82433026089468,1.7898988548162462,26.66236392601093,88.48755471064149,61.519866385372715,76.6762709381257
64.19480177048172,0.5310700475182561,18.046640325847005,77.47468942039878,45.43776371308017,69.27772622942814
,,,,,
,,,,,
68.699664245416,15.825703229045414,33.286017834797626,80.98059153808745,89.98769338959212,82.75626312448112
58.887381764922345,14.05541700593392,28.88612723403248,74.24731420487201,88.84054149085794,78.73711969526786
12.682003610379354,0.0568828213879408,6.092039830388562,51.39926610371811,30.21272855133615,54.95922254236461
16.96480403376955,0.0,3.9971416408198017,54.3260091073876,14.176775668073136,50.56893099575133
,,,,,
50.004979135456026,1.1019283746556474,16.469954217221268,69.96330518590565,54.650140646976084,67.85661962201495
43.49846303793672,0.8128037539802246,14.5204593578693,66.95698306733277,50.55819268635724,65.78112028129121
38.466839307901246,2.6514826973180505,8.100520476976184,64.78624165524559,67.22485935302392,58.15793329100942
72.30179671822856,3.0107964042101467,,84.43344091250718,68.96097046413502,
74.93916831194593,2.904770737220255,33.6492114024171,87.32481542066405,68.47749648382559,83.05415832397324
25.563036913837323,7.308222598091004,15.780480321106449,59.13170343516513,81.37746132208157,67.0166528300044
66.80940995499405,4.188990984726146,30.852599268547547,79.42879879747116,73.73857243319269,80.64169556087317
7.987891993981607,0.0,0.5170758159969654,47.00915159821389,14.176775668073136,31.112955999413977
2.050557925812884,0.2183406113537117,0.1900123973973568,34.501967372562895,37.22090365682138,24.822972115055915
16.076005280957432,0.2553134444769425,6.095264635529239,53.711481497855786,38.46255274261603,54.96898959808566
28.85646834444078,1.4142851426606196,13.826584154094826,60.58623281312171,58.016877637130804,65.10719343653855
35.69004772646292,2.480763350281736,16.043138489264695,63.650028736902605,66.24912095639944,67.36338330810177
80.41368756257975,11.650358809233731,43.70767410834285,94.0757770016358,86.818741209564,90.94593934658397
75.54734385820423,16.468342659823378,44.77233383745621,88.09408019806358,90.34810126582279,91.51731210626556
72.55617787450966,14.317898859754296,42.62187818482303,84.68986250497369,89.00755977496485,90.24759486252869
39.995124961856106,3.2080200501253127,16.39283918992812,65.46708519386357,69.87957102672293,67.75894906480443
41.670048578362014,3.072035257141056,12.109645709966346,66.12582342278615,69.2290787623066,63.187966987351665
61.62615496394314,16.054559822980877,28.900661772351345,75.94058092753879,90.12394514767934,78.76642086243102
24.24543292920835,5.493194915841557,12.95329671213372,58.43317564879084,77.53164556962025,64.09141964154905
77.93956458971029,1.2432139442891856,37.624059410477855,90.99429683009859,56.2851617440225,86.5556477999707
18.23543451549829,0.4393722240490421,2.5616654699391286,55.16601087581237,43.38959212376934,46.05166772476437
78.03566642881516,11.120933029715516,39.41321487221186,91.10482337857555,86.40998593530239,87.9767544073839
30.92229781111125,2.284858254157991,9.490214441506213,61.5809717494142,65.0799929676512,60.20413146457001
4.102386195944479,0.0,0.2943340691685062,40.801980635748706,14.176775668073136,27.211017238853348
11.188203374421583,0.0,,50.10389495556833,14.176775668073136,
57.37759623824064,0.2419853929564041,5.908275919598147,73.38520712675185,38.03621659634318,54.583190897104075
27.134338004114127,0.5898863839659432,5.380562167062891,59.87002077899112,46.60689170182841,53.645553547883
47.124351389148046,0.4891345898712431,17.741931367190073,68.65467085193863,44.50158227848101,69.03843336426235
5.709348983060727,0.0,2.1265036448974066,43.79061850656527,14.176775668073136,44.25941299995117
,,,,,
,,,,,
23.167641325536064,4.2587834341487785,8.907449626580203,57.88938503028428,74.0506329113924,59.3348635053963
,,,,,
11.965315008994072,0.7933550473214597,4.714705313956542,50.79800168000354,50.228551336146275,52.21467988474874
1.2146200017489222,1.139415502564628,0.2729062654044217,29.85101021265308,55.05450070323488,26.781266787127024
53.75780608228522,2.166439650946572,21.19846878351597,71.60794022724258,64.27566807313643,72.18342530644138
39.11371444943715,0.4678354486516703,10.47690175315141,65.09129492904195,44.09282700421941,61.40059579039898
73.45610880572805,1.3613459975050377,29.597811409168244,85.60060126442372,57.47187060478199,79.38662890071788
49.632103886186655,1.2743473170368989,9.055991480138127,69.7731995225253,56.636779184247544,59.53508814767788
59.76894235502068,1.83705797316274,20.290309742035635,74.77784163756134,61.880274261603375,71.36787615373346
80.36256335828583,18.06728345546205,45.3984574774199,93.99619788673239,91.1040787623066,91.86892611222348
,,,,,
14.12065756556506,9.630055956507992,17.35844012614639,52.44705778327955,84.72661744022504,68.66728524686233
,,,,,
0.9914812693256794,0.0,0.0,28.255006852646,14.176775668073136,9.664501635981832
2.455663857567449,0.00404706040287,0.2369607601992603,36.12007604226535,28.41508438818565,25.995018801582265
63.78644908489074,1.441595775479226,15.115129297240498,77.26247844732305,58.280590717299575,66.29877423450701
35.36499120115419,1.2210037379067722,5.831649698808881,63.5129758167912,56.008263009845294,54.44645211700932
51.288233805508526,0.5925392664523099,15.846701931306404,70.52920111410761,46.6684247538678,67.12409044293598
20.372373009141462,0.1805735505656951,3.884448276289202,56.40832928069322,35.860583684950775,50.24173462909606
47.252621364863785,1.880733038378808,19.78540262438567,68.73424996684203,62.16596343178622,70.9332421741466
58.785619292012,2.1086484818094267,28.65890895367414,74.16331402802953,63.8932841068917,78.51247741368364
,,,,,
9.527095936370332,0.0,2.51963708491655,48.63168132985543,14.176775668073136,45.88074424964594
2.608287425362974,0.0,0.0767068323392789,36.628498165259295,14.176775668073136,21.326366166918984
55.79235897637406,0.5428881650380022,17.245583717357913,72.64688978292585,45.653129395218,68.55496410607023
73.55761771612138,5.777005116318028,41.55165465921502,85.76418055616959,78.20411392405063,89.5834350734971
74.5979432215628,5.368979655662278,38.78780654750617,86.92691984614704,77.26353727144867,87.48840162133125
61.18997366476043,2.4376565468647766,19.381494848611634,75.68415933507228,66.0029887482419,70.50349172242028
12.775265993495632,3.0881862174220087,4.520770895115303,51.46558203280428,69.360935302391,51.74097768227768
32.327930795897366,27.120293501210693,32.979706650592725,62.21318360670233,94.42686357243319,82.52185378717586
68.61330884212471,14.085717365556002,,80.89217029930589,88.85372714486638,
3.504576991635815,0.0,0.8421418106833832,39.272293204827804,14.176775668073136,35.337207598769346
5.155642876438192,0.0687994496044031,0.6155133778951013,42.77377426057739,30.742352320675103,32.54871319040875
8.356616111299692,0.0,0.0,47.42031035854812,14.176775668073136,9.664501635981832
,0.0485149342084979,,,29.777601969057667,
,,59.89019083838696,,,97.27987498168677
73.3702464591405,47.38502238502238,67.76930605069327,85.52544321145939,97.79799578059072,98.64726278263417
0.0,0.0183553597650513,0.0426803243704652,6.664750873159734,28.6348452883263,20.039556575670264
0.2295053539688733,0.0,0.0587889476778365,19.006145276095317,14.176775668073136,20.623138155003172
54.53867305383513,21.245107330669924,29.511867780104968,71.97930943012511,92.48417721518987,79.31825951067052
71.66459701289422,41.07424462160976,61.791248737960615,83.79680799327998,97.07718002812939,97.66079015480783
62.93170637974553,42.10735706771673,57.326743301465605,76.70100358106016,97.22222222222221,96.61571519265517
40.23512710127101,3.0091494651247124,23.10589598725192,65.56876961846235,68.95218002812939,73.70708599892562
57.87282430020529,3.7719193774788766,28.14841607945056,73.64604978115743,72.20024613220815,78.09249401767838
6.886197279681139,0.0,1.748090519423603,45.56788540607454,14.176775668073136,42.364604190066906
1.0069298156127144,0.0,0.611966234768582,28.36553340112295,14.176775668073136,32.509644967524544
76.34577909611751,9.96960139265511,31.773987219914783,89.03134532914805,85.17053445850914,81.54514821507057
78.24035842037894,6.246126574740457,30.58519008276467,91.38335028073743,79.13590014064698,80.38286858426528
9.810451111446136,0.0,7.950749415521444,48.84831336487024,14.176775668073136,57.92840748156468
3.2651977874934146,0.0,0.5435104179874054,38.68429196693046,14.176775668073136,31.508521756116618
0.0688680712735443,0.0,0.2180852012339734,14.978557849595472,14.176775668073136,25.550617766274357
1.7473428835489833,0.0,0.3668049827785,33.012069499093684,14.176775668073136,28.627240318406017
73.37407584041131,3.906933400148577,27.37907448115652,85.53428533533754,72.76283403656821,77.37949895004151
,0.2273220425779198,,,37.53076652601969,
30.682889411586853,0.8181489877951323,11.398265513707791,61.40412927185109,50.650492264416314,62.40660252966743
,,,,,
,0.1338688085676037,0.0,,33.87174753867792,9.664501635981832
0.4440171262843722,0.2206008262163146,0.7328542574837925,22.542994827357532,37.2978199718706,34.04795624359037
70.4835898643122,3.2250769436696416,29.76974792615964,82.65175295105884,69.94989451476793,79.57708648727842
75.84593336711158,3.1643847092510344,37.079077157647696,88.5273442680932,69.71694796061885,86.11613029252332
1.1578387010912965,0.0,0.0712893344472292,29.484062071709626,14.176775668073136,21.062655662450556
0.1915708812260536,0.0,0.0,18.241301560634867,14.176775668073136,9.664501635981832
60.7142175268358,2.107152471972771,30.34800307557578,75.383527123215,63.88449367088608,80.11915807979685
58.37588357398628,2.5130351985280206,28.5599949961744,73.92015562138026,66.44690576652602,78.43434096791522
64.09957570240265,2.068733205872047,30.40799712563056,77.42605773906892,63.594409282700425,80.18752746984421
76.48117833900469,5.615344975077269,40.98016152704826,89.21260886865025,77.84370604781998,89.1585681496313
,,,,,
50.72714671848848,2.6320810114043147,21.948425538128305,70.26393739776294,67.09300281293952,72.81828392830981
9.457406216881848,0.0,5.168094430836647,48.54768115301296,14.176775668073136,53.240220735459296
8.700439754647958,0.2453536569060035,5.586810068679829,47.76073212785711,38.137306610407876,54.00205108170142
34.919505459025025,0.0,9.75443833087592,63.30960696759361,14.176775668073136,60.54109488694633
23.139906358609966,0.3678143114444389,11.653079647039386,57.87612184446704,41.72380450070324,62.70449772915955
76.36429936296652,15.827500805008356,52.02974885927866,89.06229276272161,89.99208860759494,95.0139180544025
74.91062122889919,9.074374970996027,36.4763712541282,87.28060480127327,84.0365682137834,85.67172925721542
84.50835987644687,11.017504236154286,39.976272234336754,97.91767982669437,86.32208157524613,88.44068955413391
60.83993732422529,8.20421386894802,30.37450351752592,75.44100092842301,82.86304500703235,80.15822630268106
14.333910799723151,2.022806529438612,7.551108082454431,52.606216013086346,63.22521097046413,57.322850026859406
,1.3682909604519775,4.038622114145084,,57.53340365682138,50.68125213654344
25.360904307763143,0.0404902167652309,4.6061473898519045,59.03444007250541,29.439170182841067,52.019338770327685
9.707930725598969,0.1257861635220125,2.245335290701298,48.79083955966223,33.59265119549929,44.83078575963276
4.838428844426357,0.1815745317328352,1.9283162439580808,42.3139838189133,35.904535864978904,43.32665917859062
3.1201671250093352,0.0,1.6965424135603389,38.33060701180423,14.176775668073136,42.086243102016894
3.5270273669658936,0.0,1.0081261934706955,39.36071444360935,14.176775668073136,36.92435415344045
52.88181474593716,2.577227632463712,28.282992532743283,71.27636058181174,66.8117088607595,78.22434926991258
83.57583279698348,27.665883478921145,52.66980916940901,97.21915204032008,94.59388185654008,95.22390975240513
88.9778623611829,8.75002541711971,78.31742095712012,99.72589415977717,83.63660337552743,99.70698832836842
57.6532388302464,2.9052422640768127,28.580331426401447,73.53110217074142,68.48189170182842,78.45387507935733
62.5699511567349,2.2223169394643207,30.783452490572326,76.44900305053274,64.66684247538677,80.57820969868634
78.97557557963054,45.1479081533584,54.76281780696088,92.36040496927362,97.57383966244726,95.84900131855252
69.96270406056915,21.645969262885767,38.82912102109854,82.08585702285689,92.67317158931083,87.50793573277336
30.90497130922164,2.471831780674996,18.425649108980423,61.563287501657896,66.19198312236287,69.6391072911071
31.950886366002702,2.498333972903065,11.277819754663897,62.04518325301738,66.35460618846695,62.25032963813059
7.551927011761014,0.0,2.115544982864776,46.48746628940271,14.176775668073136,44.17150949846169
7.24647510376538,0.1118562498526184,4.395906806398361,46.107254962642024,32.91578762306611,51.4675001220882
16.566712812526845,1.2693123828236563,6.036707762790464,54.06074539104293,56.56645569620253,54.885969624456706
57.90096946497914,2.3516110797060485,17.704955795319727,73.66815509085282,65.48435302390999,68.99448161351759
1.4694388108399192,0.1153402537485582,1.3700844683344784,31.584066492771562,33.071817862165965,39.85447086975631
83.267220160261,2.283416721612432,37.251216724587486,96.96715150979264,65.06680731364276,86.25286907261805
74.32166386147127,0.6782588178732345,43.70088317347635,86.67934037755869,48.219936708860764,90.94105581872344
57.01806120814186,1.909260477048892,26.69508672160445,73.18625933949335,62.37693389592124,76.72510621673096
86.46928232675184,29.05755281263241,61.44449875198942,98.94778725849949,94.90154711673699,97.55335254187625
77.97416807647848,17.448315558473166,51.938313525749855,91.02082320173307,90.80959915611815,94.97973335937881
8.071804302735702,0.2665604796173315,1.5491422767859986,47.115257084751754,38.81856540084388,41.12907164135372
,,,,,
87.25589037621491,11.37426180904442,46.72685794821624,99.27494584199124,86.59898030942334,92.5770376519998
85.00133386419789,10.859226491762684,44.02825588241091,98.24041734824705,86.11111111111111,91.1168628217024
68.01940811841801,24.00924177051127,50.05996618040473,80.41911667182458,93.48189170182842,94.20813595741564
2.070476879154167,0.0529291568280076,0.6697574036749802,34.590388611344444,29.9929676511955,33.344728231674566
1.0622235795743558,0.0,0.1943634596695821,28.759007913700874,14.176775668073136,24.935293255848023
80.64974643874986,10.655012996584302,39.541831000686045,94.30567222246783,85.91332630098452,88.09395907603653
68.79480924964778,12.23501441521084,39.97637471389635,81.04690746717361,87.37253867791843,88.44557308199444
6.985620614644733,0.6111969616714139,0.983211440737079,45.740306821698574,47.085970464135016,36.70459539971675
9.891970726236318,0.1426163272951061,1.7698363814009197,48.91462929395641,34.26951476793249,42.51599355374323
3.785254999653015,0.0,1.0389072549398637,40.04155798222733,14.176775668073136,37.20271524149045
0.2908667830133799,0.1291989664082687,0.1179687813844479,20.1423581944383,33.70472925457103,22.698637495726913
28.45359401423475,1.0747832688878294,11.759794403821706,60.36075865422874,54.26775668073136,62.83635298139376
,,,,,
0.0021553659631791,0.1096491228070175,0.1536541756686284,13.329501746319467,32.790523909985936,23.763246569321677
0.321956723647616,0.0,0.1832177765247549,20.814359609178123,14.176775668073136,24.56902866630854
62.60206271336197,3.1998347502064517,,76.47110836022813,69.84880450070324,
60.0128542821732,2.286355442739948,19.034213995859595,74.97236836288076,65.09317862165963,70.16652830004395
49.39212293315034,7.475866975066893,25.575587627407614,69.6582519121093,81.71589310829818,75.807002978952
79.18301890904631,5.339686139147176,31.799622226756085,92.57703700428843,77.14926160337554,81.56468232651267
77.76024556531466,14.13822586167922,45.316839585057146,90.74229629957115,88.87130801687763,91.81520730575768
49.93163583304919,1.7797504162185256,26.87118340954581,69.92351562845396,61.43635724331927,76.8764955804073
17.72050165667187,3.3331522174966204,5.607213299520992,54.83885229232062,70.40260196905767,54.03623577672511
11.481979664199526,0.9356579170129592,6.015387514806015,50.386842919669306,52.395393811533054,54.84201787371197
27.1665387564288,0.0,3.181772940126429,59.887705026747426,14.176775668073136,48.20530351125653
56.43930050014585,2.0811182418973058,11.734631008158471,72.92983774702684,63.67352320675106,62.802168286370076
,0.4594550879092296,,,43.87746132208157,
11.316329853389584,0.1021264455899737,1.2352858605126835,50.24536893761882,32.42352320675106,38.750793573277335
71.47955172261871,1.3937089236572309,21.577631357764396,83.57133383438702,57.78832630098453,72.52527225667822
50.07307585278053,0.1468312908082939,21.03844180391901,69.98983155754011,34.44971870604782,72.01738535918348
40.124727120293976,0.2220502204472452,14.347413991146167,65.52898006101066,37.37693389592124,65.63461444547542
5.503680339853341,4.680545012134277,4.188246917333232,43.43251248949998,75.35161744022504,51.03286614250134
43.729130808560704,26.185471215411333,31.30523553443757,67.0498253680534,94.14996483825597,81.05679542901792
82.55896125843161,6.631297368706414,50.10699812142368,96.33493965250453,79.94901547116737,94.23743712457879
,6.659106318105103,,,79.9929676511955,
79.82615321769731,5.269750463820142,36.23172171554168,93.38167027720058,76.96026722925457,85.4275528641891
68.46767626848577,0.911956210647706,27.01510733462532,80.76395950307264,52.083333333333336,77.0278849440836
50.107813104475525,1.911098082415409,19.384234788745445,70.01193686723552,62.394514767932485,70.51814230600185
2.398440820692828,0.0,0.7981784001523042,35.92554931694593,14.176775668073136,34.81955364555355
7.235309480736072,0.1458151064450277,1.5551088876242656,46.0718864671294,34.427742616033754,41.187673975680035
64.26452792338057,,,77.50121579203325,,
70.56409988649203,2.440430461230564,34.051887103061816,82.73575312790132,66.0293600562588,83.4546076085364
7.061060914930272,0.0,1.8485287800687284,45.81988593660197,14.176775668073136,42.93109342188797
16.316725563974995,0.7603157587496189,11.111368402149006,53.85737654184535,49.63519690576653,62.06963910729111
81.56210716949953,5.519883573444977,38.79891595621141,95.30483222069941,77.59317862165963,87.49328514919178
78.1255259211283,4.547407963557032,33.72202111701858,91.27282373226049,74.93846694796062,83.11764418616008
50.33099521691212,3.5531328013190167,16.868197631992842,70.11362129183429,71.33878340365682,68.20335010011233
51.84825678828707,8.275574370729876,20.96557435596444,70.79446483045227,82.97292545710268,71.94413244127557
0.0,0.0,0.0,6.664750873159734,14.176775668073136,9.664501635981832
0.0109541023113155,0.0184365781710914,0.0117495006462225,13.378133427649322,28.64363572433193,19.37783855056893
73.73111747366252,3.9180090947123936,31.604692138401777,85.95428621954994,72.81118143459916,81.35469062851004
69.71133241572882,5.808530051367595,29.04500341528049,81.82943543039039,78.2612517580872,78.9129266982468
75.49321873658913,42.98061826220745,53.19410237214331,88.01892214509925,97.32331223628692,95.39971675538409
82.97169149630002,47.04511499059984,56.63914965145503,96.75494053671692,97.76283403656821,96.48874346828148
5.197527610441767,0.0701754385964912,1.444016420856359,42.866616561298024,30.803885372714486,40.37212482297212
1.7793404760426892,0.1305453560464696,0.2550004371436065,33.19333303859587,33.75087904360056,26.410118669727012
0.0690131124913733,0.0786163522012578,0.1291989664082687,14.994031566382246,31.223628691983123,23.03071739024271
0.3621652307006891,0.1964215257406549,0.08130081300813,21.468676776161637,36.44075246132208,21.460663183083458
41.62160430735005,0.0,13.08649701015158,66.10813917502985,14.176775668073136,64.2281584216438
3.9177137637315926,0.7207039437594696,2.9242963657490137,40.39524293735355,48.96272855133615,47.41417199785125
17.11518251309587,0.2564121902209569,8.996943633133554,54.46748308943808,38.50650492264416,59.442301118327876
12.910332332284913,0.0047608316855566,2.765290105760894,51.584950705159386,28.42387482419128,46.833032182448605
49.673029928462974,1.9231874916771576,18.06730045553575,69.7953048322207,62.48681434599156,69.30214386873077
58.870715114462136,1.494977126155581,24.91607296540032,74.22962995711569,58.77725035161744,75.2356302192704
,,7.874603140068988,,,57.791668701469945
49.41719211423645,0.2131719808256561,10.716517972227209,69.66709403598745,37.069268635724335,61.65942276700689
73.07576328632008,6.832973437569118,29.22532833573797,85.18060038021133,80.39293248945147,79.08385017336525
74.6773652789933,3.804025266144944,33.46366280151889,87.03302533268491,72.31891701828411,82.88811837671534
22.328930814631704,0.7422402159244265,11.510365940758632,57.43401565055927,49.301160337552744,62.553108365483226
16.36710498950171,0.8397597314027908,10.428101499139204,53.89716609929705,50.997714486638536,61.33710992821214
10.183201404305947,0.1360794005884787,4.774163003879834,49.20641938193554,33.992616033755276,52.36118572056454
3.5704440855545,0.0,2.0660661034398595,39.48892523984261,14.176775668073136,43.91756604971431
76.93181310993242,14.265776758090867,31.81554103122731,89.76966267297405,88.97679324894516,81.57933291009425
52.84897121766446,5.358850104512965,22.673344550146865,71.24983421017728,77.2107946554149,73.36523904868876
4.021511904713661,0.4336043360433604,2.120415723224817,40.60303284849021,43.23136427566807,44.19592713776432
5.266999737046604,0.2034436856679336,2.558073819732714,43.021353729165746,36.673699015471165,46.032133613322266
32.00002077353305,12.94868152011009,15.900444542555592,62.06728856271276,87.96589310829818,67.1826927772623
36.6939558162446,13.242349860906565,16.987306035395253,64.07887174499315,88.2164205344585,68.32543829662548
67.91051847863592,8.878512986112556,38.37554406364123,80.32185330916487,83.79043600562588,87.17585583825755
,,,,,
